RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ChurnProbability,ChurnPrediction,RiskLevel
4459,103113,Miller,708,France,Male,71,3,"44970,8021479828",4,1,0,"43259,3563011937",1,"0,9950447300",1,High Risk
4460,109074,Smith,561,France,Male,58,2,"6750,1522234089",1,1,0,"50121,5224173772",1,"0,9745967255",1,High Risk
4461,107850,Jones,760,France,Male,28,10,"151222,3528107883",2,0,0,"194810,7315953076",0,"0,0857354713",0,Low Risk
4462,106416,Brown,589,Germany,Female,35,2,"107037,3857659584",4,0,1,"167203,5995122980",0,"0,1012405787",0,Low Risk
4463,101504,Jones,631,Germany,Female,50,1,"62918,0095945600",2,1,1,"183245,1379332949",0,"0,7664714321",1,High Risk
4464,108924,Davis,775,France,Female,37,7,"189582,8346760594",2,1,1,"40208,7248156361",0,"0,2331160113",0,Low Risk
4465,109940,Williams,613,Germany,Male,37,6,"189520,3742093496",2,1,0,"89417,8517862288",1,"0,4930076745",0,Medium Risk
4466,103924,Williams,684,Spain,Female,69,7,"120717,6159069043",2,1,1,"156089,3497824257",1,"0,9913813101",1,High Risk
4467,108615,Brown,644,Spain,Female,53,5,"285281,5354650845",1,0,0,"133715,0585262151",1,"0,9326464344",1,High Risk
4468,109783,Brown,648,France,Female,69,9,"60503,3818022957",2,1,1,"40037,9843344078",1,"0,9913039363",1,High Risk
4469,104485,Johnson,635,France,Female,37,9,"130537,4128796850",4,1,1,"94321,6606971764",0,"0,1375505608",0,Low Risk
4470,108100,Smith,546,France,Female,41,4,"177597,5340516229",4,1,0,"57308,9256668349",0,"0,3613555337",0,Medium Risk
4471,108684,Smith,704,France,Female,44,0,"100948,7778726107",1,1,1,"75273,7831735065",0,"0,5248737303",1,Medium Risk
4472,100191,Davis,713,France,Male,49,7,"80544,3506688038",3,1,1,"183603,1120668287",0,"0,6142843777",1,High Risk
4473,108690,Davis,591,France,Male,34,1,"131676,1857067974",3,1,1,"57975,5059295775",0,"0,0947844872",0,Low Risk
4474,104917,Davis,605,France,Male,25,0,"43773,8256117596",4,0,1,"82424,1003772292",0,"0,0093096899",0,Low Risk
4475,105831,Davis,741,Germany,Female,26,8,"45638,5230741498",1,1,1,"109089,7577523078",0,"0,0522623767",0,Low Risk
4476,109448,Davis,623,France,Male,37,10,"375558,8631365933",1,0,1,"24956,2373382850",0,"0,2276517127",0,Low Risk
4477,104322,Davis,659,France,Female,18,10,"12651,3467239531",2,1,1,"179032,4415442102",0,"0,0053049780",0,Low Risk
4478,106999,Smith,561,France,Female,44,7,"184514,2925165048",2,0,1,"99057,1751351115",1,"0,3971372229",0,Medium Risk
4479,109008,Garcia,643,Germany,Male,18,10,"155469,3695220537",4,0,0,"79449,1906935122",0,"0,0075401552",0,Low Risk
4480,107282,Williams,562,Germany,Female,18,8,"5568,2161508295",3,1,0,"101549,8291735999",0,"0,0129874088",0,Low Risk
4481,109665,Smith,589,Spain,Male,57,4,"121571,6074881654",3,1,1,"138741,3292716430",1,"0,8705495300",1,High Risk
4482,109278,Davis,573,Spain,Male,40,2,"9858,7323412689",1,1,0,"126757,4875809001",0,"0,6499865007",1,High Risk
4483,101874,Johnson,736,Germany,Male,45,10,"23635,7124605133",3,1,0,"120359,7354179640",0,"0,7427990441",1,High Risk
4484,109062,Johnson,517,Spain,Female,43,7,"317519,8654990984",1,1,1,"69063,4148719339",1,"0,4655977683",0,Medium Risk
4485,104763,Smith,676,France,Female,67,3,"44965,2992354433",1,1,1,"93503,2932524018",1,"0,9899034047",1,High Risk
4486,108464,Brown,627,Germany,Female,57,0,"5847,8856453454",3,1,1,"142956,1149619090",1,"0,8954297477",1,High Risk
4487,109221,Johnson,789,Germany,Male,64,8,"73646,8367873503",1,1,1,"176190,0423090935",1,"0,9863826374",1,High Risk
4488,101051,Miller,727,Germany,Male,30,10,"23119,2633872309",1,1,0,"37331,1687067784",0,"0,2432204390",0,Low Risk
4489,109765,Brown,526,France,Male,37,3,"55569,9558195974",1,0,1,"169736,9975249127",1,"0,2350621788",0,Low Risk
4490,107538,Miller,593,France,Female,18,1,"10720,4402495174",4,1,0,"161698,4096663012",0,"0,0079789035",0,Low Risk
4491,107411,Williams,648,France,Female,53,9,"10089,1505044840",1,0,0,"151466,2812301203",1,"0,9432839232",1,High Risk
4492,106320,Garcia,593,Germany,Female,49,2,"70146,7700209154",4,1,1,"98955,2069977424",0,"0,5949168394",1,Medium Risk
4493,102105,Johnson,740,Spain,Female,28,5,"40928,8322590099",2,1,1,"117786,7379804959",0,"0,0425382437",0,Low Risk
4494,100307,Brown,666,France,Male,30,8,"16873,8608331992",3,1,0,"101697,4360747484",0,"0,1040360359",0,Low Risk
4495,107737,Davis,630,Spain,Female,45,5,"86838,4366164108",3,0,0,"107899,1908613666",0,"0,6528958738",1,High Risk
4496,103359,Miller,748,France,Female,35,3,"6421,0173254599",1,1,0,"127748,5428791843",0,"0,4542265278",0,Medium Risk
4497,103176,Smith,532,Spain,Male,28,0,"139731,0158393790",3,1,1,"104474,3714143163",0,"0,0240353766",0,Low Risk
4498,101251,Miller,623,Spain,Female,33,1,"5270,2843528190",3,1,0,"116362,2271178405",0,"0,2219375193",0,Low Risk
4499,105366,Miller,674,France,Female,32,6,"351900,3316026041",2,1,0,"136285,9674329179",0,"0,2161680355",0,Low Risk
4500,101517,Williams,635,France,Male,44,2,"133038,5667421023",2,1,1,"62770,8975607931",0,"0,4204324862",0,Medium Risk
4501,106226,Jones,339,France,Female,35,1,"227509,3305402343",4,1,1,"146328,1940882020",0,"0,0835284473",0,Low Risk
4502,105305,Jones,683,Spain,Male,18,5,"57972,7576637117",2,1,0,"194393,2201849618",0,"0,0150265496",0,Low Risk
4503,109570,Smith,700,France,Female,37,3,"5983,6037576159",2,1,1,"48522,0969447709",0,"0,2426538078",0,Low Risk
4504,105869,Williams,548,Germany,Male,28,0,"26063,7893584490",2,0,1,"184635,2521366800",0,"0,0367495810",0,Low Risk
4505,108039,Williams,431,France,Female,49,8,"354373,9486753574",1,1,0,"91441,9899810960",1,"0,8838459093",1,High Risk
4506,104891,Davis,582,Spain,Male,41,8,"96467,1383268733",4,1,0,"184118,8311666372",0,"0,4103098415",0,Medium Risk
4507,104992,Williams,629,France,Female,28,10,"25860,4502909170",3,0,0,"90592,0903527699",0,"0,0700029644",0,Low Risk
4508,101961,Williams,638,France,Female,29,4,"65935,9635076331",2,1,1,"146162,3101051046",0,"0,0457979466",0,Low Risk
4509,102863,Jones,453,France,Male,41,7,"38190,6838128799",4,1,1,"116666,3346558597",1,"0,1876857303",0,Low Risk
4510,106603,Brown,670,France,Male,38,5,"67279,1264361686",4,1,1,"152857,7427929349",0,"0,1461479449",0,Low Risk
4511,104567,Williams,752,France,Male,34,6,"181170,1931777429",2,1,0,"143742,9404578517",0,"0,2999905607",0,Low Risk
4512,106513,Brown,745,Germany,Female,37,5,"25174,3008315742",3,1,0,"192274,1216089181",0,"0,4549755621",0,Medium Risk
4513,104005,Miller,772,France,Male,45,6,"50930,6832830234",1,1,1,"66040,3313602379",0,"0,5969237342",1,Medium Risk
4514,109114,Miller,528,Germany,Female,18,2,"59075,3032129747",4,1,1,"186806,1681336687",0,"0,0033530795",0,Low Risk
4515,100183,Williams,737,France,Male,60,10,"88443,7067513905",3,1,0,"59121,4135240305",0,"0,9736920107",1,High Risk
4516,107755,Johnson,556,France,Female,32,2,"8091,5638434129",2,1,0,"159749,1351175374",0,"0,2180043348",0,Low Risk
4517,103358,Garcia,728,France,Female,56,9,"23194,6668050457",4,1,1,"103844,8425445941",1,"0,8265823633",1,High Risk
4518,106615,Johnson,576,Germany,Male,70,2,"50721,9941143092",1,1,1,"25165,2811604867",1,"0,9945633952",1,High Risk
4519,109590,Miller,685,France,Female,47,9,"165726,7295878041",4,1,0,"18091,9957619275",0,"0,6926292934",1,High Risk
4520,106797,Garcia,803,France,Male,18,5,"20682,9963044920",4,0,1,"109626,6885527272",0,"0,0023967298",0,Low Risk
4521,108728,Johnson,743,Germany,Male,21,0,"213304,3102522703",4,1,0,"18124,7260390330",0,"0,0159015734",0,Low Risk
4522,107678,Williams,557,France,Male,45,8,"41424,9593241785",1,1,0,"189890,5597008038",1,"0,7826226215",1,High Risk
4523,105698,Brown,536,Germany,Female,28,8,"29281,4350489734",1,1,1,"42684,4706517191",0,"0,0684805292",0,Low Risk
4524,101273,Garcia,727,France,Female,61,3,"52658,6337341276",3,0,0,"102971,3110348086",1,"0,9731260491",1,High Risk
4525,106653,Jones,781,France,Female,27,1,"80678,1253804660",3,1,0,"82696,3760294622",0,"0,0614489507",0,Low Risk
4526,101096,Smith,692,Spain,Female,47,6,"132416,1809593257",4,1,1,"110410,8413075906",0,"0,4623715508",0,Medium Risk
4527,109497,Garcia,598,France,Male,37,6,"64806,2976211684",3,1,1,"50855,2879882093",0,"0,1749813258",0,Low Risk
4528,109107,Garcia,654,France,Female,39,5,"170376,4910524835",2,0,0,"174809,6177236268",0,"0,4952014471",0,Medium Risk
4529,108002,Jones,693,Germany,Male,48,7,"170783,8884666658",1,1,1,"13991,2061415883",0,"0,7574041911",1,High Risk
4530,104247,Williams,641,France,Female,18,2,"174,1464757403",2,1,1,"119266,2472864171",0,"0,0055941451",0,Low Risk
4531,109220,Johnson,557,Germany,Female,38,1,"156821,4860735868",1,1,1,"77016,5741925592",1,"0,3545262481",0,Medium Risk
4532,105314,Johnson,756,Spain,Female,52,9,"58474,7710631930",1,0,0,"51941,0237013128",1,"0,9394663025",1,High Risk
4533,103354,Miller,837,Germany,Female,21,0,"341389,4343504776",1,1,1,"51829,5874824879",0,"0,0151105874",0,Low Risk
4534,100270,Brown,792,France,Male,48,2,"171605,7462184475",1,1,1,"46162,6311822745",0,"0,6913366292",1,High Risk
4535,101186,Williams,432,Germany,Female,35,7,"48451,9913558310",1,1,1,"125126,4796236546",0,"0,2751123645",0,Low Risk
4536,106305,Jones,765,France,Male,29,7,"100685,2518416189",1,0,1,"179542,3104436724",0,"0,0549775056",0,Low Risk
4537,102398,Williams,707,France,Male,35,6,"21597,4032359071",4,1,1,"86523,5971026531",1,"0,0960117090",0,Low Risk
4538,106995,Williams,584,Spain,Female,59,1,"34298,2615476742",1,1,0,"42635,5860063811",1,"0,9828587306",1,High Risk
4539,107299,Johnson,453,France,Female,41,2,"22577,8809392200",3,1,0,"21490,5597785723",0,"0,4715955849",0,Medium Risk
4540,104182,Jones,638,France,Male,20,6,"139093,0343757733",4,1,1,"165875,9438905229",0,"0,0036483512",0,Low Risk
4541,109903,Davis,686,France,Female,43,10,"824,9956503923",3,1,1,"53467,4996145379",0,"0,3792595184",0,Medium Risk
4542,102230,Smith,539,Spain,Female,39,7,"52302,1536168562",2,0,1,"150100,1025252391",1,"0,2857511460",0,Low Risk
4543,106511,Garcia,773,France,Male,55,8,"181748,3503007962",1,1,1,"111371,6305537363",1,"0,9005950920",1,High Risk
4544,100128,Johnson,770,France,Female,37,5,"123470,7057815073",2,1,1,"131559,3803268066",0,"0,2340859214",0,Low Risk
4545,109461,Jones,696,Germany,Female,54,9,"54775,6608383059",3,1,0,"120104,7942421260",1,"0,9414606362",1,High Risk
4546,103672,Brown,512,Germany,Female,40,2,"100251,1554034382",4,1,0,"190936,9226888985",0,"0,4633332372",0,Medium Risk
4547,109793,Garcia,623,France,Male,44,8,"56527,8107113362",2,0,1,"30889,2510672244",0,"0,4302162569",0,Medium Risk
4548,104765,Garcia,722,Spain,Male,27,4,"185794,7452217842",2,0,0,"135606,9447808919",0,"0,0691641832",0,Low Risk
4549,103970,Davis,715,France,Male,47,3,"85003,8687293626",1,0,0,"33231,8416485709",1,"0,8255792070",1,High Risk
4550,107545,Davis,580,France,Female,69,8,"100135,3482991348",2,1,1,"48162,0911836683",1,"0,9899710519",1,High Risk
4551,105552,Johnson,594,France,Female,64,9,"447600,6223962641",2,0,1,"138579,9745793329",1,"0,9674824829",1,High Risk
4552,100627,Miller,577,Germany,Male,22,1,"147014,2599202562",2,1,1,"128192,0638793854",0,"0,0124812212",0,Low Risk
4553,106589,Brown,621,France,Female,18,9,"33681,5588233596",3,1,1,"103134,0549105875",0,"0,0039168376",0,Low Risk
4554,102044,Johnson,601,Spain,Male,44,3,"148269,1289181602",1,0,0,"157283,2037158042",0,"0,7235795526",1,High Risk
4555,102341,Williams,583,Spain,Male,35,5,"263787,2508949777",1,0,1,"142023,1424350710",0,"0,1830028306",0,Low Risk
4556,105884,Miller,636,France,Female,26,10,"34966,5676840796",1,1,0,"22636,8426597414",0,"0,1009109652",0,Low Risk
4557,108185,Jones,653,Spain,Male,70,5,"169990,6263439013",4,1,0,"134886,6161887964",1,"0,9938407701",1,High Risk
4558,100249,Davis,758,France,Female,85,10,"27157,4414236237",1,1,0,"84526,3063184881",1,"0,9999100951",1,High Risk
4559,102925,Brown,471,France,Female,18,9,"56922,0221981954",3,1,1,"100366,0313944457",0,"0,0036821079",0,Low Risk
4560,105043,Garcia,771,Spain,Female,27,4,"117174,0965028481",1,1,1,"110197,8633792283",0,"0,0474026570",0,Low Risk
4561,100974,Johnson,575,Germany,Male,19,9,"27908,9135331116",2,1,1,"74734,6372919947",0,"0,0075513708",0,Low Risk
4562,109517,Davis,836,Spain,Female,26,6,"20738,7453311562",3,1,1,"95996,3552961859",0,"0,0214901126",0,Low Risk
4563,107192,Garcia,717,France,Female,55,4,"62090,7746847746",2,0,0,"117304,8134339962",1,"0,9410519359",1,High Risk
4564,109175,Brown,704,Spain,Female,42,5,"152878,7077199420",3,1,0,"22705,4780409044",0,"0,5404091009",1,Medium Risk
4565,109080,Davis,639,Spain,Female,51,0,"90600,1880657624",1,1,1,"119551,9332124961",1,"0,7992231668",1,High Risk
4566,102672,Davis,850,France,Male,58,7,"120802,9685328710",4,0,1,"77159,7574983943",0,"0,8368055858",1,High Risk
4567,107279,Garcia,646,Spain,Male,44,4,"116885,3830237198",1,1,1,"119455,9626929270",0,"0,5282819329",1,Medium Risk
4568,107531,Johnson,801,Spain,Female,24,4,"78635,7197207884",3,0,1,"95466,1185624930",0,"0,0122686790",0,Low Risk
4569,109518,Miller,592,France,Female,46,9,"37922,7605040831",1,1,1,"46097,3508581638",1,"0,6683507686",1,High Risk
4570,108662,Johnson,721,Germany,Male,37,5,"54768,1924780140",3,1,1,"32141,2829197546",0,"0,2179378033",0,Low Risk
4571,101987,Smith,839,Spain,Female,36,5,"47903,7064837035",1,0,0,"176400,5421598082",0,"0,4727128492",0,Medium Risk
4572,100090,Davis,565,Spain,Female,26,7,"8237,0937545050",3,1,1,"86058,5159258018",0,"0,0196985295",0,Low Risk
4573,108721,Garcia,699,France,Male,53,3,"228732,4737778478",4,1,0,"127660,0863643717",1,"0,8409947701",1,High Risk
4574,104059,Smith,579,Germany,Male,46,3,"102681,7191314432",1,1,0,"27623,7206293850",0,"0,8354014092",1,High Risk
4575,102773,Miller,692,Spain,Female,51,2,"194623,3191065202",1,1,1,"89037,9383091686",1,"0,8034591331",1,High Risk
4576,109878,Smith,839,France,Male,24,8,"149637,9202234973",3,0,0,"144873,0911566031",0,"0,0276488774",0,Low Risk
4577,108383,Garcia,556,Spain,Male,54,7,"7073,9345503286",2,1,1,"194154,1354652551",0,"0,8411715327",1,High Risk
4578,107409,Brown,665,Germany,Female,44,4,"24373,7973403688",1,0,0,"116181,2381413118",0,"0,7869624133",1,High Risk
4579,104440,Williams,566,France,Female,53,10,"301053,4050156868",4,1,0,"44631,0980963135",1,"0,8466498062",1,High Risk
4580,107347,Miller,637,France,Male,27,7,"61976,7621116967",3,1,1,"13967,2929919312",0,"0,0220773042",0,Low Risk
4581,101008,Johnson,712,Spain,Female,41,5,"167099,5793935701",1,0,1,"78311,0810801119",0,"0,3748911414",0,Medium Risk
4582,103783,Jones,620,France,Female,56,4,"85678,8467218098",1,1,0,"88091,9376320741",1,"0,9678694549",1,High Risk
4583,106646,Miller,807,France,Male,47,8,"173478,5075403358",2,1,0,"105469,4394883848",1,"0,8022742817",1,High Risk
4584,104298,Smith,698,France,Female,37,8,"132654,8101675751",4,1,1,"12331,7072096577",0,"0,1355867802",0,Low Risk
4585,104668,Brown,517,Germany,Male,47,10,"32813,1143368301",3,1,1,"147917,1671534393",1,"0,5860341179",1,Medium Risk
4586,104287,Garcia,681,France,Male,24,7,"473465,6829560985",2,1,1,"135027,0676546994",0,"0,0137984429",0,Low Risk
4587,102052,Brown,796,Germany,Female,49,9,"67436,6566026657",1,0,0,"14959,1990644308",1,"0,9186097920",1,High Risk
4588,106009,Brown,704,Germany,Male,52,2,"87946,2669476346",3,0,1,"74435,1603343021",1,"0,7315779363",1,High Risk
4589,101716,Garcia,676,France,Female,45,8,"77747,4960999125",2,1,0,"80924,8650491878",1,"0,7605624482",1,High Risk
4590,100310,Jones,620,Germany,Female,37,5,"216440,7375629476",4,1,1,"65078,6413443230",0,"0,1577695777",0,Low Risk
4591,104538,Garcia,640,Germany,Female,44,8,"32835,1219782839",4,1,1,"67367,8682523192",0,"0,3846910702",0,Medium Risk
4592,101260,Jones,651,France,Female,38,0,"6369,8801122971",4,0,0,"93261,9154003252",0,"0,3038200431",0,Medium Risk
4593,103932,Garcia,405,Spain,Male,36,0,"55877,8543228938",3,1,0,"143878,4556418083",1,"0,3109871399",0,Medium Risk
4594,100584,Smith,696,France,Female,50,5,"250493,1662908202",1,1,0,"138905,9815045319",0,"0,9072885643",1,High Risk
4595,107616,Jones,749,France,Male,62,3,"57859,1411346086",1,1,1,"88891,9468616341",1,"0,9720373513",1,High Risk
4596,108551,Smith,575,France,Female,41,4,"32512,2944332084",2,1,0,"128596,6016058186",1,"0,5405509185",1,Medium Risk
4597,102866,Miller,673,France,Female,30,4,"96363,3828960988",1,1,1,"24740,2762168425",0,"0,0789287105",0,Low Risk
4598,105898,Jones,685,France,Male,24,2,"133768,6046702837",4,0,0,"156549,9795492382",0,"0,0199371622",0,Low Risk
4599,102011,Jones,731,France,Male,29,8,"62130,4223290973",4,0,1,"94766,7470843441",0,"0,0214077039",0,Low Risk
4600,106251,Garcia,651,France,Female,71,0,"47808,0456089189",4,1,1,"28474,7907943821",1,"0,9859965061",1,High Risk
4601,104939,Jones,703,Germany,Male,63,5,"45335,0153875056",3,0,1,"81987,7076668565",1,"0,9624608666",1,High Risk
4602,104006,Smith,533,France,Male,53,1,"54699,2824111373",1,1,0,"145045,6926068783",1,"0,9315360291",1,High Risk
4603,101625,Davis,548,Spain,Male,58,1,"184941,9303625710",4,0,0,"34807,8701691596",0,"0,9196147531",1,High Risk
4604,100890,Miller,693,Germany,Female,31,8,"65886,2593267637",2,1,1,"165090,6900332934",0,"0,1148473353",0,Low Risk
4605,106078,Davis,627,Spain,Female,54,9,"37739,6798470195",1,1,0,"145015,9223720416",1,"0,9611271519",1,High Risk
4606,107036,Garcia,491,Germany,Female,55,1,"20127,8042181418",2,1,1,"27244,2340095664",1,"0,8878003396",1,High Risk
4607,108923,Johnson,684,Germany,Male,37,8,"33214,4217082051",2,1,1,"195960,2652266124",0,"0,2894464987",0,Low Risk
4608,103961,Miller,522,Germany,Female,21,7,"62125,4146393047",4,1,0,"189355,2078714494",0,"0,0166339409",0,Low Risk
4609,102504,Davis,850,Germany,Female,18,6,"79366,1579862481",4,0,0,"36477,1304070213",0,"0,0087152332",0,Low Risk
4610,108806,Miller,432,France,Male,45,7,"97151,0941191755",4,1,1,"49807,4116805801",1,"0,3338134574",0,Medium Risk
4611,103806,Davis,655,France,Female,31,8,"7405,5038000555",2,1,1,"77024,9665266503",0,"0,0904446407",0,Low Risk
4612,106100,Smith,538,Spain,Female,43,9,"94977,2370417890",2,1,1,"198050,9692636894",1,"0,4186866472",0,Medium Risk
4613,101719,Davis,741,Germany,Female,34,8,"43385,4052307517",4,1,0,"144488,3178069097",0,"0,2578619449",0,Low Risk
4614,106686,Miller,609,France,Male,22,2,"29701,8570232243",3,1,1,"183887,1697179278",0,"0,0080961816",0,Low Risk
4615,101587,Johnson,751,France,Male,65,9,"40206,0642520271",2,1,1,"63566,6694934312",1,"0,9813893712",1,High Risk
4616,107000,Brown,726,France,Female,23,0,"153463,4425840574",4,0,1,"175500,2978540375",0,"0,0062563241",0,Low Risk
4617,109803,Garcia,543,France,Female,29,7,"162601,4844172748",4,1,0,"32392,6893443884",0,"0,0579571968",0,Low Risk
4618,100896,Brown,577,Spain,Male,38,9,"10954,4735513342",3,0,1,"199141,3617646620",0,"0,1841439438",0,Low Risk
4619,105558,Garcia,615,France,Male,41,3,"68255,1133232182",4,0,1,"31675,7284119599",0,"0,1628348130",0,Low Risk
4620,108469,Miller,643,France,Male,18,4,"75395,5925731632",4,0,0,"93779,8972168510",0,"0,0061307304",0,Low Risk
4621,104647,Garcia,630,France,Female,51,10,"3068,0124831597",3,1,1,"166050,4864105133",0,"0,7124750653",1,High Risk
4622,109828,Davis,722,France,Female,48,5,"126253,1832637572",3,1,1,"171925,2441073757",0,"0,5659510629",1,Medium Risk
4623,102432,Smith,673,France,Male,71,5,"45695,9504094005",1,1,1,"174191,4732972608",1,"0,9951774425",1,High Risk
4624,103904,Johnson,588,Spain,Male,43,6,"54128,0918805839",2,1,1,"65599,3830164314",0,"0,4262907658",0,Medium Risk
4625,106837,Garcia,558,Spain,Female,37,9,"94142,4878109894",2,1,1,"136023,7052041777",0,"0,2363715093",0,Low Risk
4626,101449,Johnson,568,Spain,Male,25,2,"63288,1093807071",1,0,0,"51188,6982743140",0,"0,0627092961",0,Low Risk
4627,104500,Garcia,682,Germany,Female,19,1,"137812,7420472216",2,1,1,"104691,8973968088",0,"0,0086827875",0,Low Risk
4628,105454,Johnson,630,Germany,Male,36,8,"90599,0499587706",1,1,1,"171355,2748289469",0,"0,3026042926",0,Medium Risk
4629,109424,Brown,850,Spain,Female,19,1,"25622,8508043472",2,0,0,"88835,1002049508",0,"0,0174320113",0,Low Risk
4630,104117,Smith,649,Spain,Male,51,8,"204398,0462498049",4,0,1,"32294,2107754868",0,"0,5661739201",1,Medium Risk
4631,108869,Garcia,668,Spain,Female,32,9,"24308,1978403762",3,0,1,"16067,7225638381",0,"0,0754092586",0,Low Risk
4632,102028,Williams,469,Spain,Male,57,3,"125013,1053474240",3,1,0,"181130,1325774615",1,"0,9436027136",1,High Risk
4633,106845,Johnson,516,Germany,Female,43,10,"157122,4101885089",3,1,0,"34820,0568791601",1,"0,6382386207",1,High Risk
4634,103758,Johnson,537,France,Female,43,0,"116565,6975873080",2,1,1,"176637,4617965356",1,"0,3617296738",0,Medium Risk
4635,105904,Davis,596,France,Female,24,2,"54784,3233734313",4,1,1,"29260,1393579193",0,"0,0094201954",0,Low Risk
