RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5631,104661,Johnson,625,France,Female,18,1,447083.1230715983,1,1,0,83069.72057384264,0
5632,109399,Williams,701,Spain,Male,42,8,12676.68159314789,2,1,0,146964.47656229784,1
5633,101894,Williams,721,Germany,Male,21,0,127926.88049283842,2,1,1,57192.042285209,0
5634,107389,Williams,549,Spain,Male,30,8,5706.809802223968,1,0,0,132704.08984035332,0
5635,104922,Garcia,687,France,Male,35,6,44231.483195394474,4,1,0,121663.18164192834,0
5636,106322,Brown,749,Spain,Male,53,9,42083.49399707232,1,1,0,29722.270158333955,1
5637,103183,Williams,710,Germany,Male,45,5,29600.10956123759,2,0,1,150494.99758128918,0
5638,103797,Garcia,608,Germany,Female,62,6,76014.77652396997,4,1,0,94010.49560095194,1
5639,105178,Garcia,411,France,Male,27,1,27922.90143250532,4,0,0,41880.79486239123,0
5640,109836,Smith,670,Spain,Female,55,9,45818.89660390118,1,0,1,186221.20104115465,1
5641,103968,Jones,807,Spain,Male,50,1,196251.60977493983,1,1,1,152023.49399886804,1
5642,102716,Davis,732,France,Male,49,2,39114.319479659,2,1,0,147906.2885828637,1
5643,100190,Williams,725,Germany,Male,55,5,426579.8795143267,3,1,1,95794.2887237894,1
5644,101335,Jones,666,France,Male,51,0,32302.396112427014,4,1,1,132885.4826031865,1
5645,108181,Brown,739,Germany,Female,18,10,233308.4115450244,1,0,1,132299.54289761916,0
5646,100378,Garcia,680,Spain,Male,30,3,56435.9356674559,2,1,0,37383.85781266145,0
5647,103829,Miller,475,France,Male,53,7,238085.39782921268,1,1,1,177358.1356748286,1
5648,106380,Davis,739,Germany,Male,46,7,55650.81868612297,3,1,1,165570.53134760368,0
5649,100615,Davis,563,France,Female,54,4,147124.4522881024,3,1,1,37458.492798252846,1
5650,102330,Williams,656,Germany,Female,42,6,51082.163086939094,2,1,1,72404.51485252475,0
5651,101754,Miller,723,Spain,Male,31,4,96996.49373007662,3,1,0,24587.421311418042,0
5652,100463,Johnson,575,France,Male,26,3,5286.100748991311,4,1,1,76614.47775220094,0
5653,109158,Brown,551,France,Male,18,5,91379.40905650413,2,0,1,149092.5910919311,0
5654,104267,Smith,697,Spain,Male,46,7,37972.38899018964,2,1,0,12256.139055640468,0
5655,103158,Smith,538,Germany,Female,18,9,559598.9303646403,4,0,1,107064.39198249966,0
5656,103624,Jones,630,France,Female,39,0,166401.07723149392,1,1,1,174977.36729224023,0
5657,104938,Garcia,762,France,Female,37,2,8291.847621290304,2,1,0,70225.37700302873,1
5658,105417,Jones,812,France,Female,55,3,22098.277582772374,1,0,1,148023.09075900936,1
5659,106004,Johnson,471,France,Female,73,4,95730.53266410326,4,1,0,21878.605663298313,1
5660,108881,Johnson,628,Germany,Female,33,0,35728.65117356636,4,1,0,116562.3795048284,0
5661,105603,Davis,777,France,Male,46,8,23940.436603737704,1,0,1,176801.35647937775,0
5662,102212,Smith,610,Germany,Male,38,7,43958.20024568288,1,0,1,88429.21469490684,0
5663,106120,Miller,729,France,Male,25,1,11228.00483582031,1,1,0,128926.48321911812,1
5664,105818,Williams,736,France,Female,56,4,80849.60023244651,2,1,0,131060.16331984638,1
5665,100382,Smith,588,France,Male,44,8,33268.96260126266,3,1,1,149484.17426350922,0
5666,102256,Smith,692,Germany,Female,47,2,201748.04714013002,2,0,0,54616.970489223895,0
5667,101412,Miller,698,France,Male,52,4,3330.0983098772886,3,1,1,152495.8683634333,0
5668,109775,Davis,741,Spain,Female,52,8,43223.307180126634,2,1,0,56341.96112090418,1
5669,106146,Davis,487,France,Male,36,5,79762.00861161534,1,1,1,124234.31382012373,0
5670,100371,Miller,779,France,Male,54,4,26809.347176046405,1,1,0,41746.34048820689,1
5671,105806,Johnson,718,France,Female,36,7,5906.267924789129,2,1,1,150300.14491814948,0
5672,105565,Miller,536,France,Male,20,4,7521.475753204798,4,1,1,65720.88268776375,0
5673,108802,Jones,637,Spain,Female,46,8,17354.810026853553,3,1,0,134309.68967492273,0
5674,108307,Johnson,733,Spain,Male,59,10,31730.440951329612,2,0,1,41005.17756028642,1
5675,107437,Miller,542,France,Male,28,2,122327.32101254676,2,1,1,55123.09710209713,0
5676,100446,Garcia,557,Germany,Male,18,0,64368.09422233071,3,1,1,165555.9723201498,0
5677,101391,Johnson,651,Germany,Male,40,3,3347.884020949206,1,0,0,29112.45530001284,1
5678,101340,Johnson,606,Spain,Male,23,6,16845.797704940476,1,0,1,29978.29358273371,0
5679,102939,Smith,675,France,Female,30,2,45874.72982400988,1,0,1,157408.92374041202,0
5680,105969,Williams,732,France,Female,40,9,54433.63077066681,4,1,1,34817.71885893176,1
5681,109265,Smith,677,Germany,Female,18,7,6522.776095331607,3,1,1,180208.82264084677,0
5682,104813,Brown,648,France,Male,32,1,12903.772578734848,1,0,0,37819.52460988642,0
5683,103569,Johnson,732,Spain,Female,33,8,30407.109081641425,4,1,1,139987.66659246106,0
5684,105454,Miller,639,Spain,Female,66,2,181188.83113306307,1,0,1,124345.50236910055,1
5685,103150,Miller,575,France,Male,36,10,23470.898650921208,4,1,1,148725.47415734522,0
5686,109797,Miller,765,Spain,Male,70,5,25721.061680698876,4,1,1,142537.69011700468,1
5687,106414,Johnson,408,Spain,Male,57,6,68225.63949087767,1,1,1,80463.93164887717,0
5688,104657,Miller,656,Spain,Female,45,4,222072.45002735738,4,1,1,189844.90648924385,0
5689,106947,Brown,613,Spain,Female,44,9,75117.36752316602,3,1,0,107359.61627883735,1
5690,107943,Johnson,557,Germany,Male,43,4,8268.401145877031,3,0,1,194693.3390722991,0
5691,103662,Miller,679,France,Female,41,0,20633.454909055286,1,1,1,83369.54696848961,0
5692,104482,Johnson,695,Spain,Female,18,3,193655.85318920642,2,1,1,110919.09902290875,0
5693,104797,Garcia,567,France,Female,44,0,209360.413917969,4,1,0,121634.31567691425,0
5694,105068,Johnson,510,France,Female,40,8,158695.9846077922,2,0,0,117703.84029773147,0
5695,105480,Brown,519,France,Male,42,8,78052.57914376349,1,1,1,136255.857823468,1
5696,108033,Smith,831,Germany,Male,65,4,57830.323550515204,3,1,1,65528.90689485096,1
5697,100983,Johnson,842,France,Male,35,4,31227.946705996303,1,1,1,23816.984797286226,0
5698,105607,Williams,652,Spain,Female,23,4,79361.79264091393,1,1,0,48970.369628325716,0
5699,108543,Brown,512,Germany,Male,30,6,114828.79825604739,4,0,1,117134.08608570704,0
5700,109916,Jones,635,France,Male,51,5,91442.82540423893,4,0,1,173177.6446617657,0
5701,109471,Garcia,429,France,Female,43,1,25561.124814795945,2,1,1,101084.08960791271,0
5702,101907,Brown,681,France,Male,39,10,233412.27305218877,2,1,1,72089.1749029765,0
5703,106924,Smith,550,France,Female,18,9,49500.78233238651,1,0,0,149355.82717690448,0
5704,109216,Miller,528,France,Male,56,2,216188.8586799399,4,1,1,86054.66873699847,0
5705,108737,Miller,747,France,Female,29,4,50658.20084891707,1,1,1,166454.01470963637,0
5706,104174,Brown,634,Spain,Male,44,6,3921.3472789247335,4,1,0,13817.070961233418,0
5707,109080,Jones,736,Germany,Male,37,1,133923.55674661376,3,1,0,33452.24017273882,1
5708,107265,Miller,770,Germany,Male,18,10,252747.00543811498,4,0,0,30910.891664770093,0
5709,109297,Garcia,641,France,Female,44,3,29404.914516821034,2,1,1,18168.09241567747,1
5710,101990,Williams,649,France,Female,21,0,78194.15368809752,1,0,1,43248.044899438406,0
5711,105596,Jones,755,Germany,Male,44,6,164827.57243159093,4,0,1,197549.20427989154,0
5712,103998,Davis,596,Germany,Female,31,10,38725.978334216474,2,0,1,102303.733429659,1
5713,103775,Davis,765,France,Female,36,1,33711.72567047838,2,1,0,91142.41786833046,0
5714,109112,Brown,447,France,Female,49,7,52943.98031194649,1,1,1,183072.074548943,1
5715,104645,Jones,614,Spain,Male,20,9,79978.5984364123,2,1,1,161356.02162764547,0
5716,102061,Miller,668,France,Male,85,10,80415.31112663435,1,1,0,62863.74109875348,1
5717,104487,Miller,529,France,Male,26,0,66622.36453457583,1,0,1,163139.727806858,0
5718,104435,Brown,686,France,Female,49,1,171668.12952526397,4,1,1,27156.916515521207,0
5719,102644,Miller,667,Spain,Male,52,7,16595.881551925486,3,1,1,146450.12772937017,0
5720,101045,Miller,576,Spain,Male,61,4,8900.76330103098,4,1,1,15052.901820159135,1
5721,107951,Williams,572,France,Male,28,4,18459.830813558416,2,1,1,51182.8014302554,0
5722,106449,Williams,562,France,Male,27,10,121741.20203736027,3,0,1,178786.99805279184,0
5723,102681,Smith,493,France,Male,55,6,15693.9972488134,2,1,1,81944.06429888283,0
5724,103199,Williams,811,France,Male,47,3,38982.689550981086,3,0,1,100112.1517016865,0
5725,106768,Johnson,628,France,Female,47,8,211760.63676455015,1,1,1,133463.00562406387,1
5726,109130,Jones,514,France,Male,59,2,15108.915880042401,2,0,1,142318.15384569013,1
5727,107440,Jones,637,France,Male,40,7,75114.49958774912,3,1,0,39004.16141832169,1
5728,108633,Brown,673,Spain,Male,41,2,70530.25668870498,4,1,1,186372.45081943925,0
5729,102550,Williams,568,Germany,Female,58,7,3463.9254828901144,1,1,1,118641.41180817879,1
5730,104225,Smith,613,Spain,Male,41,0,12263.653966534379,1,0,0,124399.58193935342,1
5731,100596,Miller,780,Germany,Female,23,9,300361.17223310366,2,1,1,132307.21578716754,0
5732,106054,Smith,533,Spain,Female,25,9,324484.9432629946,2,1,1,172295.07323626324,0
5733,101505,Smith,591,Spain,Female,34,6,207671.23010608467,3,0,1,51209.963318897324,0
5734,109053,Garcia,449,France,Male,44,0,56538.82069781519,1,1,1,183294.95348405055,0
5735,106468,Miller,832,France,Female,53,1,89879.81718967592,1,0,1,158685.51620128597,0
5736,107236,Johnson,715,Spain,Male,74,10,173813.35507287274,2,0,1,53758.21658959853,1
5737,101551,Williams,645,Spain,Male,35,10,112745.80591361257,1,1,1,162082.39403598898,0
5738,109928,Miller,578,Spain,Female,18,0,225505.89763351905,4,1,1,106602.4881749863,0
5739,106852,Smith,573,Germany,Female,18,9,37941.85827824343,3,0,1,120024.6284863352,0
5740,101449,Miller,623,France,Male,35,2,97856.59115450767,1,1,1,198585.17868902461,0
5741,105953,Johnson,699,France,Male,38,8,83710.7134001602,1,1,1,14056.574946209153,1
5742,108456,Jones,543,France,Female,48,0,417305.6942018328,1,0,0,187971.80757527144,0
5743,108042,Brown,603,Spain,Male,75,2,210436.68324176082,3,1,1,148271.16939272088,1
5744,102659,Williams,735,Spain,Male,48,1,18055.227422104563,2,0,0,77240.35625729561,1
5745,107509,Williams,810,France,Female,40,4,6069.827206670444,4,0,0,148980.5421750351,0
5746,107893,Garcia,704,Germany,Male,54,6,59131.80154518229,2,1,0,49762.18335929648,1
5747,107445,Jones,583,Germany,Male,18,5,78859.23848190287,1,0,1,108316.77040614696,0
5748,102721,Williams,634,France,Male,42,9,156001.06616340816,4,1,0,165320.59656894623,0
5749,109654,Garcia,691,Spain,Male,18,4,17402.853530947905,1,1,1,51040.91600050442,0
5750,109637,Garcia,620,Germany,Female,60,2,252482.29409333924,3,1,1,117198.77027562256,1
5751,102925,Garcia,721,France,Male,18,6,84766.58247001925,3,1,1,19573.215511427203,0
5752,109824,Davis,576,France,Female,53,8,184990.3162969979,3,0,0,169227.18583955988,1
5753,107104,Williams,811,France,Female,51,1,181080.0733473537,1,0,0,77592.03327577272,1
5754,106240,Williams,641,France,Male,61,5,303373.50390511524,2,1,0,73315.82380231006,1
5755,100512,Williams,586,France,Male,25,4,107509.71085782521,2,0,1,59855.5450010629,0
5756,100215,Johnson,709,France,Male,38,8,153166.7466366561,1,1,0,147059.22161471465,1
5757,107299,Garcia,552,Germany,Male,53,7,171773.1852865322,1,1,1,44407.69966983412,1
5758,103153,Johnson,664,Germany,Female,44,8,63133.22722676778,4,1,1,17971.115906907697,0
5759,107450,Brown,790,Germany,Male,46,6,56612.67340314938,3,0,0,64033.095661916974,1
5760,101706,Williams,528,Spain,Female,50,4,293023.23928708816,2,0,0,136469.26467627895,0
5761,101567,Davis,769,Spain,Male,34,3,6931.9688011013195,2,1,1,21044.84045382255,0
5762,101128,Miller,520,Spain,Male,24,7,305642.10809757386,4,0,1,92063.75547699635,0
5763,103510,Jones,732,France,Female,27,1,86389.55652888582,4,1,0,163571.82404639557,0
5764,107867,Davis,555,France,Female,37,0,34910.57701278688,1,1,0,92008.1509109813,0
5765,102365,Smith,769,France,Female,27,2,81464.32997734372,1,1,0,115667.29813192054,0
5766,105583,Brown,592,Germany,Female,34,6,101553.50484164456,1,0,1,92121.10419237141,0
5767,104897,Miller,614,Spain,Female,38,0,11741.788071455196,3,1,0,44360.027686516616,0
5768,105718,Smith,556,Germany,Male,61,4,110843.39820052437,2,1,1,194482.95979353823,1
5769,106001,Smith,408,Germany,Female,22,4,232871.25183630487,4,0,1,47443.5072890306,0
5770,104567,Williams,535,Germany,Female,27,2,355067.78839199047,2,0,0,128454.32998752297,0
5771,109271,Jones,481,Germany,Male,38,10,91576.25079239743,1,1,0,62950.25499074697,1
5772,102741,Smith,445,Spain,Male,23,0,39607.659661952865,3,1,0,166695.5177240699,0
5773,103020,Garcia,679,Spain,Female,18,4,82890.38632157726,2,1,0,161170.35479941117,0
5774,106256,Miller,802,Spain,Male,29,7,285.1649782293161,1,1,1,97482.44479964973,0
5775,100228,Davis,829,Germany,Male,35,8,251626.20367836062,4,1,0,47293.536374492134,0
5776,108362,Davis,533,France,Male,41,5,153543.95573789295,1,1,1,20634.17541044963,0
5777,100294,Smith,639,France,Male,24,0,18204.898819682992,1,1,1,101398.52031379259,0
5778,104284,Brown,766,France,Male,64,4,93998.63499392802,2,1,0,42502.923244076075,1
5779,108617,Jones,518,France,Male,50,1,2081.631033781182,3,1,1,190425.1471165481,1
5780,106801,Jones,770,Spain,Female,22,0,24339.95840283481,4,1,1,37327.72688600813,0
5781,100918,Davis,772,France,Female,29,2,18634.407136515285,4,1,0,55980.00880304171,0
5782,100498,Smith,455,France,Male,28,10,16978.03920697036,4,0,1,156337.22051054426,0
5783,102809,Jones,414,France,Female,22,9,80318.88184518418,3,1,0,92812.43426410362,0
5784,104961,Brown,609,France,Female,56,4,333615.4822727732,4,0,1,79003.8684277852,1
5785,109017,Davis,743,Spain,Male,23,8,13964.962978391519,1,1,1,79921.51435139538,0
5786,103779,Miller,498,France,Male,40,6,206211.8277973163,3,1,1,111350.8571151247,0
5787,102118,Brown,446,Spain,Male,31,5,8583.822083374347,4,1,1,112400.58977758334,0
5788,106391,Brown,656,France,Male,36,8,8647.54104841879,3,1,0,72626.13926089769,1
5789,100145,Garcia,713,Spain,Female,54,5,98906.97180016019,1,0,1,142363.82255275713,0
5790,107942,Williams,581,Germany,Male,43,10,85450.4120526359,2,1,0,65579.00553526526,1
5791,104565,Smith,590,Germany,Female,44,3,42194.24480589764,3,1,1,56761.0927046419,1
5792,100192,Miller,712,France,Male,43,6,76225.82488697502,2,0,1,174982.5814516329,0
5793,105187,Davis,563,Germany,Female,46,1,140615.51592609772,3,1,1,32650.988506583006,0
5794,106637,Jones,570,Germany,Male,23,1,148410.43964163613,1,1,0,194306.93196161822,0
5795,108243,Brown,677,France,Male,28,5,1205.728777943743,2,1,1,118182.28361237116,0
5796,102410,Davis,688,France,Male,44,4,8130.032828512895,4,1,0,186340.533016687,0
5797,101820,Smith,627,Spain,Male,28,5,343.6430425943844,4,1,1,196611.21301101657,0
5798,102964,Miller,798,France,Female,33,1,1576.5194351104337,2,0,0,90046.71310666135,0
5799,102521,Miller,724,Spain,Male,43,1,183032.55353162676,3,1,1,47976.03457435856,0
5800,102568,Smith,614,Germany,Female,55,0,8725.090375620952,2,1,0,188114.68260391767,1
5801,105882,Williams,520,France,Female,51,1,124135.00957635135,4,1,1,171693.67303120362,0
5802,101867,Garcia,749,France,Male,62,10,391366.5756013518,3,1,0,45636.365567943016,1
5803,107465,Jones,752,Spain,Male,41,9,171986.39470620741,2,0,1,40134.09026724291,0
5804,107602,Garcia,640,Germany,Female,40,6,6870.269523908864,3,0,1,198217.46809664124,0
5805,103199,Miller,677,France,Male,29,1,224317.78643255203,3,1,1,120525.055005054,0
5806,106103,Jones,720,Germany,Female,47,2,317409.5335377114,1,1,1,97086.18619565161,0
5807,100240,Miller,810,France,Male,57,10,122544.48882598268,1,0,1,129213.62712062208,1
5808,103440,Brown,738,Spain,Male,30,5,95792.23576007674,3,1,1,168900.4177791534,0
5809,104631,Brown,694,France,Male,45,5,92079.00804501667,4,1,0,14310.743415226447,1
5810,109599,Smith,742,France,Female,55,9,171620.11618021235,4,1,1,30594.012863798165,0
5811,108274,Jones,765,France,Male,26,10,80620.83973452928,3,0,1,140333.81634708546,0
5812,105077,Jones,677,France,Female,47,8,40613.31858583396,3,1,1,139520.85332610787,0
5813,103768,Miller,741,Germany,Male,48,10,352115.41690263856,1,1,1,197228.1412047553,1
5814,109142,Garcia,582,Germany,Female,18,1,4967.1611910666825,4,0,0,16640.65217396573,0
5815,107995,Brown,753,Spain,Male,30,6,109466.47980873965,1,1,0,26487.91119713396,0
5816,108802,Johnson,583,Germany,Female,22,0,88098.8076371461,4,0,1,102063.84627438332,0
5817,106429,Smith,549,France,Male,31,5,101929.20375852841,4,0,1,135604.46962514654,0
5818,103605,Davis,637,Germany,Female,32,8,102779.99709211227,2,1,1,60279.512018374815,0
5819,102173,Jones,515,Spain,Female,38,7,13185.178955935811,3,0,0,59856.060649795894,0
5820,109714,Williams,590,France,Female,52,5,14330.633441588821,2,1,1,18913.179454555462,1
5821,106568,Williams,687,France,Female,57,5,6974.912104182569,4,1,0,20309.28647469386,1
5822,102601,Johnson,677,Germany,Female,41,5,278681.34859759617,1,0,1,28495.135233977813,1
5823,102657,Brown,713,France,Female,58,7,94136.15030270288,3,1,0,24612.69198937819,1
5824,106080,Brown,715,France,Male,51,1,8024.449098298331,2,1,1,177419.32159164688,0
5825,107325,Brown,687,Spain,Male,37,10,56855.613349986364,4,1,1,88302.93092624284,0
5826,102159,Garcia,564,Spain,Male,60,8,44522.974396992875,4,1,0,154502.35727930284,1
5827,103830,Miller,742,Germany,Female,40,9,16040.778559489383,2,1,1,35559.85776878964,0
5828,108313,Williams,639,Spain,Male,42,7,172607.29449812026,3,1,1,13659.02722273999,0
5829,104368,Brown,674,France,Female,24,1,149435.2487755756,2,1,0,199662.16792409527,0
5830,101317,Williams,660,Germany,Female,44,10,62376.013472743965,2,1,1,161754.59694300394,0
5831,104493,Johnson,807,Germany,Male,45,7,73912.36299566392,1,1,1,168450.08572406493,0
5832,101230,Smith,530,France,Male,51,0,57346.51362799496,1,1,0,125037.84376417044,1
5833,101133,Miller,615,France,Male,35,5,80077.68714240006,2,0,1,48769.01313986304,0
5834,107607,Garcia,703,Germany,Female,28,5,131887.27839025029,2,1,0,16051.259657829913,0
5835,101301,Jones,652,Spain,Male,45,8,208723.4572955947,4,1,1,152281.2063244456,0
5836,101910,Johnson,601,Germany,Female,50,8,89727.24992137877,3,1,1,164422.07448418587,0
5837,108082,Miller,458,France,Female,33,4,13444.293420725204,4,1,0,102217.52876168006,0
5838,108107,Williams,621,France,Female,26,0,147865.2728128941,1,1,1,128763.57509612641,0
5839,109697,Johnson,686,France,Male,32,10,46565.92895554239,3,0,1,195948.68331915952,0
5840,107970,Jones,704,France,Male,62,0,99392.22255984579,3,1,0,75164.17900431341,1
5841,101916,Miller,633,Spain,Male,24,6,22138.14120258862,1,1,1,171725.93685238998,0
5842,106996,Garcia,667,Germany,Male,23,10,17842.028647487477,4,1,1,176048.35860228716,0
5843,102757,Davis,535,Germany,Female,67,10,5411.213504332261,2,0,1,27288.256914756144,1
5844,106464,Smith,688,Spain,Female,36,3,37754.20632769964,2,0,1,101104.50624714773,0
5845,100178,Jones,650,France,Female,20,8,90917.57028257646,3,1,0,120770.44296949534,0
5846,109088,Miller,666,Germany,Female,18,2,38386.32124030199,3,1,1,38833.417951655014,0
5847,106362,Garcia,628,France,Male,47,5,27559.472273379954,2,0,1,89063.95565796341,0
5848,109743,Williams,671,France,Male,44,8,527179.8343620974,3,1,0,96931.32395540706,0
5849,108683,Jones,713,France,Female,47,3,676080.7992429212,2,0,1,63910.517559725646,0
5850,100060,Davis,675,Spain,Male,26,4,92873.7195770748,1,1,1,28578.063549807823,0
5851,109269,Johnson,467,France,Female,21,4,39095.758501329954,1,1,1,77247.6441365389,0
5852,106681,Brown,677,France,Female,47,4,197781.58007948034,2,0,1,126777.92606212241,0
5853,102895,Johnson,611,Germany,Male,23,1,133480.32207830428,3,1,0,81570.17389032069,0
5854,100585,Williams,579,France,Female,36,10,95695.19995680271,1,1,0,55874.324429558146,0
5855,105823,Miller,784,France,Male,25,1,238873.58072049083,2,0,1,48958.631448846005,0
